-405.5621879999526, 426.7678385000036, -308.8806020000484, -310.0412514999916
-386.1780489999801, 225.93532650001, 345.4062220000196, 526.8591875000275
-259.8389779999852, 281.089538500004, -226.4712160000345, 137.0607665000134
83.42765099997632, 350.9495415000129, -373.4971460000379, 161.993629500008
-242.5325949999969, 165.482630500017, -184.4956099999836, 107.5792055000202
-230.5030510000652, 165.4326455000264, -293.3881319999928, 104.0902045000112
-287.3197670000372, 122.1150445000094, -259.830733000068, -74.85857249997207
29.71932299993932, 74.9185545000073, -403.1876110000303, 82.04651450001984
-185.5839580000611, 111.7680065000022, -203.7643180000596, -73.99881849999656
-264.3325370000675, -71.73946549999528, -203.1459380000597, -73.4189844999928
-223.9070020000217, -70.99967649998143, -237.379431999987, -367.924683499994
-237.9400959999766, -299.5042684999935, -124.8425930000376, -296.9050124999776
-108.2617750000209, 377.0120815000264, -129.0723090000683, -378.2617244999856
385.6091399999568, 230.1841105000058, -46.04454400006216, 149.1972925000009
-34.95493700006045, 25.18279150000308, -48.26246500003617, 218.6574095000105
24.24460199999157, 222.5462965000188, 28.12802599999122, 158.354671500012
-26.99845299997833, 240.7510855000291, 35.00440700002946, 210.8696385000076
405.5621879999526, 310.8610165000136, 14.59788100002334, 212.1492725000135
60.41568500001449, 414.0414815000258, 186.1858469999861, 26.62237950001145
404.0121159999399, 85.89541250001639, 172.9030539999949, 25.69264550000662
184.3471979999449, 39.72862750000786, 125.0239839999704, -158.7345634999801
147.9864789999556, -101.9408204999927, 62.6995670000324, -97.76201649999712
232.9765689999331, 486.7306745000242, 256.2523760000477, 399.66559650001
291.3186210000422, 542.0548385000147, 402.5362500000047, 83.16619350001565
400.3677989999996, 158.8045425000018, -14.80400700005703, 72.38927850002074
396.9460989999352, 164.8828025000112, 337.8290109999944, -314.999832499976
368.3110020000022, -30.31132349997642, 329.0562660000287, -530.4881494999863
354.9952279999852, -282.4191584999789, 245.8718439999502, -325.7967424999806
350.1553769999882, -315.6396494999935, 253.1357429999625, -264.1343924999819
270.6729879999766, -276.2209324999712, 262.7412389999954, -74.36871249999967
362.0365100000054, -128.493219499971, 28.5155439999653, -160.9539274999988
39.9019730000291, -187.1864184999722, 14.51543000002857, -68.43041249999078
-62.18837400001939, -188.4360614999896, -35.20228900003713, -70.7097594999941
16.50248999998439, -69.31016049999744, -38.88783100002911, -76.348145499971
196.2778019999387, -149.4872104999959, -366.2085120000411, -160.7439874999982
205.5452509999741, -140.2598514999845, 205.8420730000362, -164.5429004999751
382.0390279999701, -6.518134499987355, 336.872583999997, -2.75921049999306
344.7301270000171, -6.418163499998627, 324.5791980000213, 6.73807050002506
327.3495379999513, -0.7597824999829754, 318.7499390000012, 70.56979950002278
135.3797809999669, -109.1987424999825, 171.3364920000313, -542.0548384999856
344.5239999999758, -466.6664184999827, 150.0312540000305, -518.5015804999857
185.336605999968, -526.3493344999733, -137.0782640000107, -360.1169174999814
116.4408749999711, -147.9476504999911, 46.03629800002091, -537.4461584999808
-12.05015699996147, -150.7668434999941, -11.02776900003664, -186.276679499977
141.4234100000467, -293.1560854999989, 234.5926009999821, -298.7544824999932
271.6623959999997, -259.015857499995, 199.5016210000031, -300.7938994999859
197.0610830000369, -287.8975904999825, 266.7978090000106, -327.4062814999779
262.0239189999411, -315.7196264999802, 252.6905099999858, -493.9985944999789
-309.5979219999863, -291.3566004999739, -333.9373419999611, -466.2965244999796
-67.99289700004738, -383.5402134999749, -329.3943140000338, -351.7893014999863
97.87299800000619, 100.9810945000208, 113.2747720000334, 56.56380850001005
114.5280209999764, 57.99339950000285, 50.14233900001273, 47.25647250001202
18.96776299993508, 85.775446500018, 24.39301300002262, -18.40473249999923
171.8806659999536, -24.50298649998149, -126.1535579999909, -6.218220499984454
240.2404679999454, 46.46669850000762, 253.4737909999676, -21.09396249998827
281.0700100000249, -14.87574249997851, 222.0518630000297, -26.25248549997923
226.0177370000165, -18.61467149999226, 238.7398670000257, -88.80458049997105
235.5325380000286, -86.92511849998846, 290.9063679999672, -77.68776249999064
274.6800880000228, -8.487570499972207, 289.3480520000448, -84.58578749999288
-123.2595410000067, -225.7353844999743, -235.9612810000544, -227.4348974999739
348.4733850000193, 375.3625535000174, 95.99312400002964, 296.1952145000105
